accession,source_name,isa_sample_name,organism_raw,source_material_type,sex_raw,age_value_raw,age_unit_raw,isa_spaceflight_raw,launch_mission_raw,source_space_mission_raw,isa_source_table,metadata_zip_filename,sex,isa_status,age_label,age_order_weeks,age_is_range,age_source_field,api_mission_names,mission_source,mission_cluster,metadata_zip_sha256,mission_project_token
OSD-690,MHU3_FL05,GSM7706835,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL06,GSM7706836,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL07,GSM7706837,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL08,GSM7706838,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL09,GSM7706843,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL10,GSM7706839,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL11,GSM7706844,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_FL12,GSM7706845,Mus musculus,Bone Marrow,Male,12,week,Space Flight,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Flight,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC01,GSM7706828,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC02,GSM7706829,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC03,GSM7706822,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC04,GSM7706830,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC05,GSM7706823,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC06,GSM7706824,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC07,GSM7706825,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC08,GSM7706826,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC09,GSM7706831,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC10,GSM7706827,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC11,GSM7706832,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-690,MHU3_GC12,GSM7706833,Mus musculus,Bone Marrow,Male,12,week,Ground Control,,,s_OSD-690.txt,OSD-690_metadata_OSD-690-ISA.zip,Male,Ground,12 wk,12,FALSE,Characteristics[Age at Launch],SpaceX-14,OSDR dataset API: single mission,SpaceX-14,7e6ef6a0287a5b8b379582496e19a16a3bf3e5462ea8bbfe28f73e714a205a3d,
OSD-714,MHU1_AG1,DRS284033,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_AG2,DRS284034,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_AG3,DRS284035,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_GC1,DRS284030,Mus musculus,Soleus,Male,8,week,Ground Control,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_GC2,DRS284031,Mus musculus,Soleus,Male,8,week,Ground Control,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_GC3,DRS284032,Mus musculus,Soleus,Male,8,week,Ground Control,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_MG1,DRS284036,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_MG2,DRS284037,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU1_MG3,DRS284038,Mus musculus,Soleus,Male,8,week,Space Flight,,Mouse Habitat Unit 1 (MHU-1),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,8 wk,8,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-9,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-1
OSD-714,MHU4_GC1,DRS284039,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU4_GC2,DRS284040,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU4_GC3,DRS284041,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU4_PG1,DRS284042,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU4_PG2,DRS284043,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU4_PG3,DRS284044,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 4 (MHU-4),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-17,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-4
OSD-714,MHU5_GC1,DRS284045,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-714,MHU5_GC2,DRS284046,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-714,MHU5_GC3,DRS284047,Mus musculus,Soleus,Male,9,week,Ground Control,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Ground,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-714,MHU5_PG1,DRS284048,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-714,MHU5_PG2,DRS284049,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-714,MHU5_PG3,DRS284050,Mus musculus,Soleus,Male,9,week,Space Flight,,Mouse Habitat Unit 5 (MHU-5),s_OSD-714.txt,OSD-714_metadata_OSD-714-ISA.zip,Male,Flight,9 wk,9,FALSE,Characteristics[Age at Launch],SpaceX-9;SpaceX-17;SpaceX-20,OSDR ISA Space Mission mapped to OSDR dataset API mission,SpaceX-20,5212e67fc23899702a38b37b16029b9291a9879eefbb540f8e286c8a47a8683d,MHU-5
OSD-758,MHU-8_FLT02,MHU-8_RTN_FLT_FLT02,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT03,MHU-8_RTN_FLT_FLT03,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT04,MHU-8_RTN_FLT_FLT04,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT05,MHU-8_RTN_FLT_FLT05,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT06,MHU-8_RTN_FLT_FLT06,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT07,MHU-8_RTN_FLT_FLT07,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT08,MHU-8_RTN_FLT_FLT08,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT09,MHU-8_RTN_FLT_FLT09,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT10,MHU-8_RTN_FLT_FLT10,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT11,MHU-8_RTN_FLT_FLT11,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT12,MHU-8_RTN_FLT_FLT12,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT13,MHU-8_RTN_FLT_FLT13,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT14,MHU-8_RTN_FLT_FLT14,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT15,MHU-8_RTN_FLT_FLT15,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT16,MHU-8_RTN_FLT_FLT16,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT17,MHU-8_RTN_FLT_FLT17,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT18,MHU-8_RTN_FLT_FLT18,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT19,MHU-8_RTN_FLT_FLT19,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT20,MHU-8_RTN_FLT_FLT20,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT21,MHU-8_RTN_FLT_FLT21,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT22,MHU-8_RTN_FLT_FLT22,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT23,MHU-8_RTN_FLT_FLT23,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
OSD-758,MHU-8_FLT24,MHU-8_RTN_FLT_FLT24,Mus musculus,Right retina,Male,11 - 12,week,Space Flight,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,Male,Flight,11–12 wk,11.5,TRUE,Characteristics[Age at Launch],SpaceX-27,OSDR dataset API: single mission,SpaceX-27,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,
